"","city","year","month","volume","median","listings","inventory","date","salesBin"
"3720","Montgomery County",2006,10,133594271,157900,3578,5.2,2006.75,"High"
"3721","Montgomery County",2006,11,131576987,160400,3598,5.1,2006.83333333333,"High"
"3722","Montgomery County",2006,12,146643923,161300,3331,4.7,2006.91666666667,"High"
"3723","Montgomery County",2007,1,104120412,157200,3400,4.8,2007,"Medium"
"3724","Montgomery County",2007,3,159985312,166700,3676,5.1,2007.16666666667,"High"
"3725","Montgomery County",2007,4,149066732,168700,3839,5.3,2007.25,"High"
"3726","Montgomery County",2007,5,199381986,175100,3967,5.5,2007.33333333333,"High"
"3727","Montgomery County",2007,6,207022258,179600,4115,5.8,2007.41666666667,"High"
"3728","Montgomery County",2007,7,197583189,185600,3937,5.6,2007.5,"High"
"3729","Montgomery County",2007,8,214542345,175400,3902,5.5,2007.58333333333,"High"
"3730","Montgomery County",2007,9,136175292,171700,3942,5.6,2007.66666666667,"High"
"3731","Montgomery County",2007,11,118134004,171700,3824,5.6,2007.83333333333,"High"
"3732","Montgomery County",2007,12,126141072,167200,3639,5.4,2007.91666666667,"High"
"3733","Montgomery County",2008,1,87161870,168600,3691,5.6,2008,"Medium"
"3734","Montgomery County",2008,2,113487645,170200,3688,5.6,2008.08333333333,"Medium"
"3735","Montgomery County",2008,3,136045521,171000,3838,5.9,2008.16666666667,"High"
"3736","Montgomery County",2008,4,135998344,169500,3950,6.2,2008.25,"High"
"3737","Montgomery County",2008,5,164690422,187100,4000,6.4,2008.33333333333,"High"
"3738","Montgomery County",2008,6,188781176,196300,4124,6.7,2008.41666666667,"High"
"3739","Montgomery County",2008,8,154817138,177900,3852,6.6,2008.58333333333,"High"
"3740","Montgomery County",2008,9,110250070,180600,3751,6.6,2008.66666666667,"Medium"
"3741","Montgomery County",2008,11,67232889,161700,3547,6.6,2008.83333333333,"Medium"
"3742","Montgomery County",2009,1,56573293,146000,3419,6.5,2009,"Medium"
"3743","Montgomery County",2009,3,102336623,168400,3706,7.4,2009.16666666667,"Medium"
"3744","Montgomery County",2009,4,97760110,181900,3654,7.5,2009.25,"Medium"
"3745","Montgomery County",2009,5,127195783,186100,3670,7.7,2009.33333333333,"Medium"
"3746","Montgomery County",2009,9,121079312,170900,3381,7.2,2009.66666666667,"High"
"3747","Montgomery County",2009,10,116469123,169800,3317,6.9,2009.75,"High"
"3748","Montgomery County",2009,12,109420419,181900,3080,6.2,2009.91666666667,"Medium"
"3749","Montgomery County",2010,1,66477578,158800,3298,6.7,2010,"Medium"
"3750","Montgomery County",2010,2,84790909,170300,3470,7,2010.08333333333,"Medium"
"3751","Montgomery County",2010,3,121953270,177400,3674,7.3,2010.16666666667,"High"
"3752","Montgomery County",2010,4,133208954,175000,3772,7.3,2010.25,"High"
"3753","Montgomery County",2010,5,144351363,176600,3936,7.5,2010.33333333333,"High"
"3754","Montgomery County",2010,6,163234328,179800,4216,8,2010.41666666667,"High"
"3755","Montgomery County",2010,7,137337887,189000,4248,8.2,2010.5,"High"
"3756","Montgomery County",2010,8,134820849,185700,4202,8.2,2010.58333333333,"Medium"
"3757","Montgomery County",2010,9,120796350,195000,4090,8.1,2010.66666666667,"Medium"
"3758","Montgomery County",2010,10,113032865,182900,3859,7.7,2010.75,"Medium"
"3759","Montgomery County",2010,11,102622935,178100,3712,7.5,2010.83333333333,"Medium"
"3760","Montgomery County",2010,12,102697606,174100,3500,7.1,2010.91666666667,"Medium"
"3761","Montgomery County",2011,1,73972513,174200,3533,7.1,2011,"Medium"
"3762","Montgomery County",2011,2,89818041,179100,3638,7.3,2011.08333333333,"Medium"
"3763","Montgomery County",2011,3,131683910,183100,3886,7.8,2011.16666666667,"Medium"
"3764","Montgomery County",2011,4,123801438,182400,3967,8.1,2011.25,"Medium"
"3765","Montgomery County",2011,5,146601224,183700,3996,8.2,2011.33333333333,"High"
"3766","Montgomery County",2011,7,152465705,197100,3833,7.8,2011.5,"High"
"3767","Montgomery County",2011,8,174369087,194900,3595,7.2,2011.58333333333,"High"
"3768","Montgomery County",2011,10,102178763,179600,3353,6.6,2011.75,"Medium"
"3769","Montgomery County",2011,11,95219968,174400,3230,6.4,2011.83333333333,"Medium"
"3770","Montgomery County",2011,12,116764993,185600,3066,6,2011.91666666667,"Medium"
"3771","Montgomery County",2012,1,77475784,165300,3070,6,2012,"Medium"
"3772","Montgomery County",2012,2,91923318,175200,3112,6.1,2012.08333333333,"Medium"
"3773","Montgomery County",2012,4,144313453,194500,3182,6.2,2012.25,"High"
"3774","Montgomery County",2012,5,200860796,193700,3249,6.1,2012.33333333333,"High"
"3775","Montgomery County",2012,6,209504853,212700,3274,6,2012.41666666667,"High"
"3776","Montgomery County",2012,7,180621009,199800,3215,5.9,2012.5,"High"
"3777","Montgomery County",2012,8,186810415,198800,3045,5.5,2012.58333333333,"High"
"3778","Montgomery County",2012,9,151109901,187700,2960,5.2,2012.66666666667,"High"
"3779","Montgomery County",2012,10,145018491,188800,2794,4.8,2012.75,"High"
"3780","Montgomery County",2012,12,138769631,200300,2425,4.1,2012.91666666667,"Medium"
"3781","Montgomery County",2013,1,101764157,183700,2466,4.1,2013,"Medium"
"3782","Montgomery County",2013,3,175456163,203200,2492,4,2013.16666666667,"High"
"3783","Montgomery County",2013,4,201748514,214800,2526,4,2013.25,"High"
"3784","Montgomery County",2013,6,279477859,237100,2536,3.8,2013.41666666667,"High"
"3785","Montgomery County",2013,8,262397934,218700,2578,3.7,2013.58333333333,"High"
"3786","Montgomery County",2013,9,193224173,205300,2507,3.6,2013.66666666667,"High"
"3787","Montgomery County",2013,10,201835217,212600,2361,3.3,2013.75,"High"
"3788","Montgomery County",2014,1,124362808,215200,2036,2.8,2014,"Medium"
"3789","Montgomery County",2014,2,155000542,224700,2052,2.8,2014.08333333333,"High"
"3790","Montgomery County",2014,4,220649945,232000,2195,3,2014.25,"High"
"3791","Montgomery County",2014,5,268587303,233900,2343,3.2,2014.33333333333,"High"
"3792","Montgomery County",2014,6,289784320,251100,2502,3.4,2014.41666666667,"High"
"3793","Montgomery County",2014,7,288551567,245500,2611,3.5,2014.5,"High"
"3794","Montgomery County",2014,8,271248786,245100,2534,3.4,2014.58333333333,"High"
"3795","Montgomery County",2014,9,215673794,226800,2502,3.4,2014.66666666667,"High"
"3796","Montgomery County",2014,10,211023554,219400,2489,3.3,2014.75,"High"
"3797","Montgomery County",2014,11,174764985,225300,2436,3.3,2014.83333333333,"High"
"3798","Montgomery County",2014,12,216086478,241500,2332,3.1,2014.91666666667,"High"
"3799","Montgomery County",2015,1,146660495,213200,2507,3.3,2015,"Medium"
"3800","Montgomery County",2015,3,213857010,230300,2864,3.8,2015.16666666667,"High"
"3801","Montgomery County",2015,4,247366763,241900,2960,3.9,2015.25,"High"
"3802","Montgomery County",2015,5,268515335,246900,3033,4,2015.33333333333,"High"
"3803","Montgomery County",2015,6,350936735,256300,3305,4.3,2015.41666666667,"High"
"3804","Montgomery County",2015,7,320756564,252600,3495,4.5,2015.5,"High"
"3805","Nacogdoches",2002,1,1985000,65000,66,2,2002,"Low"
"3806","Nacogdoches",2003,1,2390000,66200,222,6.7,2003,"Low"
"3807","Nacogdoches",2003,2,1685000,85000,236,7.3,2003.08333333333,"Low"
"3808","Nacogdoches",2003,3,2270000,95000,61,1.9,2003.16666666667,"Low"
"3809","Nacogdoches",2003,4,2700000,90000,62,2,2003.25,"Low"
"3810","Nacogdoches",2003,5,3305000,98300,54,1.8,2003.33333333333,"Low"
"3811","Nacogdoches",2003,6,3775000,113300,253,8.6,2003.41666666667,"Low"
"3812","Nacogdoches",2003,8,3995000,80000,253,8.4,2003.58333333333,"Low"
"3813","Nacogdoches",2003,9,4010000,108000,215,7.1,2003.66666666667,"Low"
"3814","Nacogdoches",2003,10,3850000,90000,238,7.7,2003.75,"Low"
"3815","Nacogdoches",2003,12,3680000,95000,671,21.1,2003.91666666667,"Low"
"3816","Nacogdoches",2005,2,2070000,54000,214,6.2,2005.08333333333,"Low"
"3817","Nacogdoches",2005,3,1770000,55000,232,6.9,2005.16666666667,"Low"
"3818","Nacogdoches",2005,4,2620000,55800,232,7,2005.25,"Low"
"3819","Nacogdoches",2005,12,3175000,65000,168,4.4,2005.91666666667,"Low"
"3820","Nacogdoches",2006,7,8055000,146000,189,4.7,2006.5,"Low"
"3821","Nacogdoches",2006,9,4620000,116000,198,5,2006.66666666667,"Low"
"3822","Nacogdoches",2006,10,5555000,108600,196,4.8,2006.75,"Low"
"3823","Nacogdoches",2007,1,3605000,103300,182,4.3,2007,"Low"
"3824","Nacogdoches",2007,3,3990000,135000,205,5.1,2007.16666666667,"Low"
"3825","Nacogdoches",2007,7,6195000,136700,223,6,2007.5,"Low"
"3826","Nacogdoches",2007,12,3560000,135000,220,6.5,2007.91666666667,"Low"
"3827","Nacogdoches",2008,2,4055000,130000,296,9,2008.08333333333,"Low"
"3828","Nacogdoches",2008,3,4545000,116000,297,9,2008.16666666667,"Low"
"3829","Nacogdoches",2008,4,3620000,106200,315,9.4,2008.25,"Low"
"3830","Nacogdoches",2008,5,6720000,128000,312,9.2,2008.33333333333,"Low"
"3831","Nacogdoches",2008,6,4140000,116700,292,8.9,2008.41666666667,"Low"
"3832","Nacogdoches",2008,7,4450000,104000,282,8.6,2008.5,"Low"
"3833","Nacogdoches",2008,9,4965000,145000,233,7.5,2008.66666666667,"Low"
"3834","Nacogdoches",2008,10,3745000,142900,201,6.5,2008.75,"Low"
"3835","Nacogdoches",2008,11,3795000,120000,240,7.9,2008.83333333333,"Low"
"3836","Nacogdoches",2008,12,2335000,125000,250,8.2,2008.91666666667,"Low"
"3837","Nacogdoches",2009,1,1640000,120000,232,7.7,2009,"Low"
"3838","Nacogdoches",2009,2,2275000,98300,251,8.6,2009.08333333333,"Low"
"3839","Nacogdoches",2009,3,2925000,121400,247,8.6,2009.16666666667,"Low"
"3840","Nacogdoches",2009,5,3115000,130000,253,9.8,2009.33333333333,"Low"
"3841","Nacogdoches",2009,6,6275000,118900,257,9.5,2009.41666666667,"Low"
"3842","Nacogdoches",2009,7,6620000,91700,267,9.2,2009.5,"Low"
"3843","Nacogdoches",2009,8,4670000,126000,237,8.1,2009.58333333333,"Low"
"3844","Nacogdoches",2009,9,3485000,108000,226,7.8,2009.66666666667,"Low"
"3845","Nacogdoches",2009,10,5626300,137500,228,7.8,2009.75,"Low"
"3846","Nacogdoches",2009,11,4853700,133300,247,8.3,2009.83333333333,"Low"
"3847","Nacogdoches",2009,12,3384400,135000,244,8.1,2009.91666666667,"Low"
"3848","Nacogdoches",2010,1,1910000,75000,228,7.3,2010,"Low"
"3849","Nacogdoches",2010,4,6388217,162000,281,8.2,2010.25,"Low"
"3850","Nacogdoches",2010,5,5134218,120000,289,8.1,2010.33333333333,"Low"
"3851","Nacogdoches",2010,6,5073912,120000,298,8.5,2010.41666666667,"Low"
"3852","Nacogdoches",2010,7,4580250,127100,276,8.6,2010.5,"Low"
"3853","Nacogdoches",2010,8,8595882,150000,248,7.3,2010.58333333333,"Low"
"3854","Nacogdoches",2010,9,3626800,120000,245,7.2,2010.66666666667,"Low"
"3855","Nacogdoches",2010,10,3236491,135000,249,7.5,2010.75,"Low"
"3856","Nacogdoches",2010,11,4593888,126700,249,7.4,2010.83333333333,"Low"
"3857","Nacogdoches",2011,2,3258700,97500,235,7.2,2011.08333333333,"Low"
"3858","Nacogdoches",2011,3,3869795,165000,268,8.3,2011.16666666667,"Low"
"3859","Nacogdoches",2011,4,2735300,125000,279,9.2,2011.25,"Low"
"3860","Nacogdoches",2011,5,3660483,110000,262,9,2011.33333333333,"Low"
"3861","Nacogdoches",2011,9,4621083,123300,288,10,2011.66666666667,"Low"
"3862","Nacogdoches",2011,10,2198500,116700,264,9.3,2011.75,"Low"
"3863","Nacogdoches",2011,11,3350500,141700,265,9.7,2011.83333333333,"Low"
"3864","Nacogdoches",2011,12,2326570,90000,237,8.8,2011.91666666667,"Low"
"3865","Nacogdoches",2012,1,2222600,144000,227,8.6,2012,"Low"
"3866","Nacogdoches",2012,2,4312658,130000,229,8.6,2012.08333333333,"Low"
"3867","Nacogdoches",2012,3,4690250,143300,221,8.1,2012.16666666667,"Low"
"3868","Nacogdoches",2012,5,5363560,113300,237,8.1,2012.33333333333,"Low"
"3869","Nacogdoches",2012,6,3709340,118300,239,8.5,2012.41666666667,"Low"
"3870","Nacogdoches",2012,7,6876732,153300,239,8.4,2012.5,"Low"
"3871","Nacogdoches",2012,8,5464400,155000,252,9,2012.58333333333,"Low"
"3872","Nacogdoches",2012,9,3601800,155000,249,9.1,2012.66666666667,"Low"
"3873","Nacogdoches",2012,10,2638000,140000,254,9.3,2012.75,"Low"
"3874","Nacogdoches",2012,11,3564850,140000,259,9.4,2012.83333333333,"Low"
"3875","Nacogdoches",2012,12,2964250,172500,247,9.1,2012.91666666667,"Low"
"3876","Nacogdoches",2013,2,3839203,134000,274,10.1,2013.08333333333,"Low"
"3877","Nacogdoches",2013,3,4893475,150000,286,10.5,2013.16666666667,"Low"
"3878","Nacogdoches",2013,4,3937419,146700,277,10.2,2013.25,"Low"
"3879","Nacogdoches",2013,5,6133000,132900,286,10.5,2013.33333333333,"Low"
"3880","Nacogdoches",2013,6,5771450,136700,286,10.1,2013.41666666667,"Low"
"3881","Nacogdoches",2013,7,8234435,142900,285,9.7,2013.5,"Low"
"3882","Nacogdoches",2013,8,3953603,112500,278,9.7,2013.58333333333,"Low"
"3883","Nacogdoches",2013,9,3884300,130000,275,9.5,2013.66666666667,"Low"
"3884","Nacogdoches",2013,10,2132200,110000,276,9.5,2013.75,"Low"
"3885","Nacogdoches",2013,11,2397570,1e+05,266,9.3,2013.83333333333,"Low"
"3886","Nacogdoches",2013,12,5700050,168000,253,8.5,2013.91666666667,"Low"
"3887","Nacogdoches",2014,1,2059270,85000,274,9.4,2014,"Low"
"3888","Nacogdoches",2014,2,2365900,150000,275,9.6,2014.08333333333,"Low"
"3889","Nacogdoches",2014,5,4266526,107500,283,10.2,2014.33333333333,"Low"
"3890","Nacogdoches",2014,6,5658062,136700,290,10.6,2014.41666666667,"Low"
"3891","Nacogdoches",2014,8,6160400,146700,303,11.3,2014.58333333333,"Low"
"3892","Nacogdoches",2014,9,3352690,155000,309,11.6,2014.66666666667,"Low"
"3893","Nacogdoches",2014,10,4518378,165000,334,12.2,2014.75,"Low"
"3894","Nacogdoches",2014,11,3120765,130000,314,11.5,2014.83333333333,"Low"
"3895","Nacogdoches",2014,12,3563100,152500,283,10.5,2014.91666666667,"Low"
"3896","Nacogdoches",2015,1,3222150,140000,284,10.5,2015,"Low"
"3897","Nacogdoches",2015,2,3075300,185000,277,10.2,2015.08333333333,"Low"
"3898","Nacogdoches",2015,3,7229317,154300,264,9.4,2015.16666666667,"Low"
"3899","Nacogdoches",2015,4,4229290,120000,272,9.5,2015.25,"Low"
"3900","Nacogdoches",2015,5,5808925,153300,274,9.6,2015.33333333333,"Low"
"3901","Nacogdoches",2015,6,5718840,140000,291,10.2,2015.41666666667,"Low"
"3902","Nacogdoches",2015,7,6137000,162500,289,10.4,2015.5,"Low"
"3903","NE Tarrant County",2000,1,62405222,137300,2205,3.8,2000,"Medium"
"3904","NE Tarrant County",2000,2,89639468,131600,2170,3.7,2000.08333333333,"High"
"3905","NE Tarrant County",2000,3,121843202,133100,2019,3.4,2000.16666666667,"High"
"3906","NE Tarrant County",2000,5,129168618,135500,2045,3.3,2000.33333333333,"High"
"3907","NE Tarrant County",2000,6,134038305,142000,2094,3.5,2000.41666666667,"High"
"3908","NE Tarrant County",2000,7,122164399,141000,2240,3.8,2000.5,"High"
"3909","NE Tarrant County",2000,9,95026543,136900,2154,3.6,2000.66666666667,"High"
"3910","NE Tarrant County",2000,10,98981891,135000,2208,3.7,2000.75,"High"
"3911","NE Tarrant County",2000,11,97558239,142700,2184,3.6,2000.83333333333,"High"
"3912","NE Tarrant County",2001,2,93674863,139400,2183,3.6,2001.08333333333,"High"
"3913","NE Tarrant County",2001,3,128862159,140300,2334,3.8,2001.16666666667,"High"
"3914","NE Tarrant County",2001,4,107140423,142500,2484,4.1,2001.25,"High"
"3915","NE Tarrant County",2001,5,150150845,142600,2554,4.2,2001.33333333333,"High"
"3916","NE Tarrant County",2001,6,156863029,152100,2600,4.2,2001.41666666667,"High"
"3917","NE Tarrant County",2001,7,166477809,157900,2589,4.1,2001.5,"High"
"3918","NE Tarrant County",2001,8,141476808,148300,2606,4.1,2001.58333333333,"High"
"3919","NE Tarrant County",2001,9,93556942,143200,2681,4.2,2001.66666666667,"High"
"3920","NE Tarrant County",2001,12,91010417,142200,2488,3.9,2001.91666666667,"High"
"3921","NE Tarrant County",2002,1,83738453,142600,2762,4.3,2002,"Medium"
"3922","NE Tarrant County",2002,2,93597150,139900,2813,4.4,2002.08333333333,"Medium"
"3923","NE Tarrant County",2002,5,145227937,151800,3186,5.1,2002.33333333333,"High"
"3924","NE Tarrant County",2002,6,144690646,154800,3213,5.1,2002.41666666667,"High"
"3925","NE Tarrant County",2002,7,174156030,162400,3320,5.3,2002.5,"High"
"3926","NE Tarrant County",2002,8,142597174,155200,3389,5.4,2002.58333333333,"High"
"3927","NE Tarrant County",2002,9,98658541,142000,3516,5.6,2002.66666666667,"High"
"3928","NE Tarrant County",2002,10,114560978,146700,3496,5.5,2002.75,"High"
"3929","NE Tarrant County",2002,11,98944810,144200,3343,5.2,2002.83333333333,"High"
"3930","NE Tarrant County",2003,1,79702434,140700,3451,5.3,2003,"Medium"
"3931","NE Tarrant County",2003,2,97413309,145700,3623,5.5,2003.08333333333,"High"
"3932","NE Tarrant County",2003,3,117808913,149400,3948,6,2003.16666666667,"High"
"3933","NE Tarrant County",2003,4,120528392,148100,4016,6.1,2003.25,"High"
"3934","NE Tarrant County",2003,5,146749972,153300,4172,6.4,2003.33333333333,"High"
"3935","NE Tarrant County",2003,6,156507905,155800,4289,6.5,2003.41666666667,"High"
"3936","NE Tarrant County",2003,7,165573047,154900,4226,6.4,2003.5,"High"
"3937","NE Tarrant County",2003,8,177912057,160500,4081,6.1,2003.58333333333,"High"
"3938","NE Tarrant County",2003,9,132255989,152700,4081,6,2003.66666666667,"High"
"3939","NE Tarrant County",2003,10,118127455,145200,4048,6,2003.75,"High"
"3940","NE Tarrant County",2003,11,97710881,145300,3924,5.8,2003.83333333333,"Medium"
"3941","NE Tarrant County",2004,1,85137862,145200,3907,5.8,2004,"Medium"
"3942","NE Tarrant County",2004,2,102713367,140700,4054,6,2004.08333333333,"High"
"3943","NE Tarrant County",2004,3,141279033,146400,4182,6.1,2004.16666666667,"High"
"3944","NE Tarrant County",2004,4,153351804,147700,4163,6,2004.25,"High"
"3945","NE Tarrant County",2004,5,178276020,154500,4300,6.1,2004.33333333333,"High"
"3946","NE Tarrant County",2004,6,204162502,160200,4360,6,2004.41666666667,"High"
"3947","NE Tarrant County",2004,7,176334415,159000,4272,5.9,2004.5,"High"
"3948","NE Tarrant County",2004,9,138618575,152100,3967,5.5,2004.66666666667,"High"
"3949","NE Tarrant County",2004,10,123886290,149600,3932,5.4,2004.75,"High"
"3950","NE Tarrant County",2004,11,130506936,157100,3860,5.2,2004.83333333333,"High"
"3951","NE Tarrant County",2004,12,145377169,155800,3622,4.8,2004.91666666667,"High"
"3952","NE Tarrant County",2005,1,95131538,154200,3916,5.2,2005,"Medium"
"3953","NE Tarrant County",2005,3,162020473,151900,4115,5.4,2005.16666666667,"High"
"3954","NE Tarrant County",2005,4,167128206,153300,4249,5.6,2005.25,"High"
"3955","NE Tarrant County",2005,5,205730743,163500,4300,5.7,2005.33333333333,"High"
"3956","NE Tarrant County",2005,6,233473096,166600,4280,5.6,2005.41666666667,"High"
"3957","NE Tarrant County",2005,7,221677855,168300,4088,5.3,2005.5,"High"
"3958","NE Tarrant County",2005,9,180855371,159300,3726,4.7,2005.66666666667,"High"
"3959","NE Tarrant County",2005,10,153551279,157100,3641,4.5,2005.75,"High"
"3960","NE Tarrant County",2006,2,136552949,155700,3764,4.7,2006.08333333333,"High"
"3961","NE Tarrant County",2006,3,189700192,155200,3885,4.8,2006.16666666667,"High"
"3962","NE Tarrant County",2006,6,270845349,172600,4141,5,2006.41666666667,"High"
"3963","NE Tarrant County",2006,8,244300360,167700,4070,4.9,2006.58333333333,"High"
"3964","NE Tarrant County",2006,9,156430151,156400,3991,4.9,2006.66666666667,"High"
"3965","NE Tarrant County",2006,10,151549701,155800,3845,4.7,2006.75,"High"
"3966","NE Tarrant County",2006,11,154309245,157400,3722,4.5,2006.83333333333,"High"
"3967","NE Tarrant County",2007,1,116200015,155400,3518,4.3,2007,"Medium"
"3968","NE Tarrant County",2007,2,134151687,156900,3602,4.4,2007.08333333333,"High"
"3969","NE Tarrant County",2007,3,177077676,155400,3897,4.8,2007.16666666667,"High"
"3970","NE Tarrant County",2007,5,211691329,171700,4079,5,2007.33333333333,"High"
"3971","NE Tarrant County",2007,7,213494969,171000,4110,5.2,2007.5,"High"
"3972","NE Tarrant County",2007,8,220379793,173300,3980,5.1,2007.58333333333,"High"
